#{"t_start": 1760371604.415509, "env_id": "None"}
r,l,t
0.85609436,40,389.3171
9.4258995,42,389.457673
8.9268,33,389.589475
6.3905993,45,389.589475
2.8711977,39,390.315166
8.941899,32,390.379186
5.396201,39,390.455011
9.3961,40,390.791817
3.881199,39,391.450731
7.9016995,34,391.515996
8.9169,32,391.720608
6.8666,35,391.793868
9.9465,36,391.993716
9.8759,42,392.115929
5.9061017,40,393.058532
8.880499,46,393.39426
4.900404,47,393.592904
6.4368997,32,393.592904
5.9208026,43,393.658441
7.9115996,35,394.116378
8.921399,37,394.193595
5.4019012,32,394.25891
8.875699,44,394.458349
4.3559017,42,394.795889
6.4377,24,395.193436
9.926199,39,395.658737
7.9319997,31,396.192887
9.880899,42,396.393388
3.3708987,42,396.458719
8.9112,39,396.862069
6.8959994,41,396.918553
1.8247957,53,396.918553
4.8763022,38,396.996885
7.4214997,36,397.193871
9.936199,39,397.793077
9.8916,35,397.993696
4.3767996,33,398.393744
8.936999,31,398.515953
7.4573994,27,398.792706
9.9064,37,398.858965
9.9164,37,399.316052
6.9212995,38,399.458938
7.3911996,39,399.516624
5.4174013,27,399.592951
4.8759027,42,399.992912
8.921499,36,400.393627
5.901701,34,400.793553
7.9357,44,401.317271
7.9164,37,401.317271
7.4069996,31,401.593417
5.886501,36,401.716825
4.391802,33,401.794036
7.922,31,402.058033
9.3602,49,402.058033
9.936,41,402.192824
5.9168015,33,402.992733
8.401,41,403.115472
5.4273005,28,403.457474
8.4313,38,403.859047
5.407202,29,404.116079
3.385898,42,404.116079
5.9019012,32,404.192482
5.9263024,38,404.257115
8.8911,40,404.456465
3.8813987,37,404.516031
6.9464993,36,405.516323
5.8867006,34,405.716826
5.4125013,26,405.860577
6.4056993,44,405.929469
5.911801,33,406.315941
5.3863015,38,406.394104
5.8963013,38,406.715554
8.931299,38,406.793436
8.9211,40,407.193321
5.4175005,26,407.593659
2.8151007,50,407.792877
5.927101,30,407.926851
9.4115,36,407.928381
7.8608,43,408.592564
6.9367995,33,408.99275
5.3964014,37,409.193449
8.925799,43,409.193449
6.8608,43,409.25725
8.926399,37,409.656923
5.401702,34,409.857321
9.931299,38,410.329209
8.8712,39,410.52901
9.3708,43,410.792487
5.9122014,29,411.115714
3.4167986,33,411.193658
4.436002,41,411.316566
5.4170017,31,411.316566
5.8963013,38,411.715708
4.386403,37,412.11567
5.4071016,30,412.315565
6.9211993,39,412.456531
8.4322,29,413.115241
8.9112,39,413.115241
8.8963995,37,413.257577
5.946802,33,413.315442
6.9316998,34,413.593846
3.9066982,34,413.593846
7.8760996,40,414.392782
2.871498,36,414.519631
8.9113,38,414.844398
8.9107,44,415.391411
9.3917,34,415.589978
8.921299,38,415.657623
8.4462,39,416.177968
8.880499,46,416.32856
8.3759,42,416.393516
4.370004,51,416.528112
2.4017982,33,416.59326
8.891299,38,417.057944
5.412301,28,417.258847
0.8654957,46,417.919976
8.916499,36,417.989382
4.901101,40,418.314425
9.9263,38,418.719594
6.9210997,40,419.189176
0.8404951,46,419.444443
7.4262996,38,419.594919
8.8852,49,419.844598
8.864699,54,419.928491
9.8956995,44,420.185699
7.9266,35,420.242832
9.4119,32,420.457833
8.3505,46,421.042585
5.422102,30,421.192367
6.9210997,40,421.385175
6.4418993,32,421.721078
7.8763,38,421.991287
6.9416995,34,422.7278
4.3662014,39,422.791621
2.876299,38,422.791621
7.8654,47,423.0523
8.910099,50,423.191347
7.4121,30,423.389202
7.4064994,36,423.451382
7.4213996,37,423.651217
4.422002,31,424.059163
4.356202,39,424.327774
8.946899,32,424.856269
8.900999,41,425.519007
6.8968,33,425.589584
8.920699,44,425.720033
6.8964996,36,425.855831
4.3816,35,425.989474
8.860399,47,426.319839
7.9315996,35,426.381984
8.9169,32,426.983058
9.313999,61,427.116846
7.9006996,44,427.256703
4.3920007,31,427.589797
7.9419,32,427.989558
7.3865995,35,428.05681
9.9211,40,428.256482
7.9019,32,428.517641
8.875999,41,428.714542
6.4020996,30,428.985458
4.896003,41,429.060281
8.4166,35,429.579998
8.4314,37,430.056139
5.916901,32,430.18877
8.9367,34,430.513905
8.4212,39,430.589295
5.849802,53,430.65535
7.4570994,30,430.719131
8.9366,35,430.857118
8.3916,35,431.390131
4.8963027,38,431.517985
5.916303,38,432.114172
5.9118013,33,432.256467
5.951702,34,432.45699
6.4319997,31,432.718487
8.4469,32,432.718487
8.8963995,37,432.989012
9.9416,35,433.056957
8.9267,34,433.78913
6.3714995,36,433.78913
9.8998995,52,434.31817
8.3918,33,434.455344
7.4474998,26,434.455344
6.4268,33,435.180935
8.921,41,435.180935
2.8503962,47,435.255235
7.4317994,33,435.994682
6.3912992,38,436.326605
9.8602,49,436.326605
8.4416,35,436.655564
8.3441,60,436.713929
5.850803,43,437.318558
8.4469,32,437.318558
4.911602,35,437.589228
9.340099,50,437.788091
9.890699,44,438.114374
6.9463997,37,438.443553
9.9368,33,438.527688
6.4412994,38,438.843815
6.9062996,38,439.256997
5.9261026,40,439.313194
9.9417,34,439.579302
6.926399,37,439.788397
4.371501,36,439.991879
8.4068,33,439.991879
4.4271016,30,440.518014
5.946502,36,440.852634
7.3402996,48,441.314228
8.931199,39,441.450639
8.4165,36,441.650957
8.951599,35,441.650957
9.4066,35,441.91912
5.8461003,40,442.441644
4.417101,30,442.841703
5.905702,44,442.926877
8.920499,46,443.584785
6.4415994,35,443.642872
8.4069,32,443.784746
5.876501,36,443.842945
9.349199,59,443.927388
9.9017,34,443.927388
6.4417996,33,444.128019
6.9265995,35,444.782731
4.3967023,34,445.126966
8.3966,35,445.254847
6.927099,30,445.855413
7.9469,32,446.042608
6.8864994,36,446.042608
5.4007034,44,446.520608
8.8861,40,446.591652
3.855699,44,446.727867
8.4259,42,446.928071
6.9214993,36,447.642547
8.890699,44,448.043245
6.4116993,34,448.318355
3.839799,53,448.318355
5.9366016,35,448.388554
9.8962,39,448.45877
4.3816023,35,448.841587
5.9409027,42,449.518602
5.8760023,41,449.641659
9.3804,47,449.72634
6.4623995,27,450.127464
6.896199,39,450.258307
7.8817,34,450.596466
7.8916,35,450.727572
7.8965,36,450.843455
8.9414,37,451.319859
4.8800015,51,451.442457
6.9015994,35,451.842675
9.416599,35,451.983289
8.910999,41,452.451165
6.887,31,452.782758
5.3859024,42,452.919461
6.8405995,45,453.254504
6.3914995,36,453.254504
4.391002,41,453.319616
6.4366994,34,453.584548
9.4265995,35,454.184454
9.9066,35,454.326988
7.8603997,47,454.584709
6.8917,34,455.056399
9.9211,40,455.112503
8.4018,33,455.44156
5.3607016,44,455.841834
7.9259996,41,456.054909
4.8713017,38,456.117603
6.4115996,35,456.652601
6.3967996,33,456.793727
8.8811,40,456.859269
5.3096027,55,456.915579
6.3665996,35,457.44139
6.3660994,40,458.118617
6.3713994,37,458.594219
7.9212,39,458.64165
6.9118996,32,458.782794
8.309299,58,458.926805
9.8967,34,459.042415
8.905199,49,459.11399
9.9113,38,459.443116
5.8405037,46,459.919184
8.4471,30,460.113677
8.9009,42,460.249193
8.936999,31,460.713595
8.4366,35,460.91445
6.9320993,30,461.050242
6.4210997,40,461.440937
4.9161024,40,461.582664
7.9412,39,461.717699
6.3609996,41,462.184389
5.381301,38,462.457383
8.8811,40,462.783898
8.900999,41,462.983672
7.3968997,32,463.183695
5.876201,39,463.326372
5.896202,39,463.519063
6.8918996,32,463.594735
8.4367,34,463.85451
7.8714995,36,464.125217
